qid,original_pred,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
2938,Lyman Sherwood was born in Rensselaer County New York.  Answer: Rensselaer County,Rensselaer County,Rensselaer County,1,1.0,2.8550420000683516,0.0010450499036151238,0.0003068481694519041,0.10856710001826286,2.9504464122835038e-05,8.663118168264563e-06
2939,Melanie Oudin was an American tennis player while Henri Kontinen is Finnish.   Answer: Melanie Oudin,Melanie Oudin,Melanie Oudin,1,1.0,3.4869658001698554,0.0012706874934482258,0.0003731000117422275,0.03094210010021925,8.100169450794207e-06,2.378376534583001e-06
2940,The theme park served by the Huis Ten Bosch train service is themed on the Netherlands.  Answer: The Netherlands,The Netherlands,Netherlands,1,1.0,3.6516330000013113,0.0013395336393342986,0.00039331465772791843,0.04899609996937215,1.3042741113652785e-05,3.829617343166968e-06
2941,5:00 p.m.,5:00 p.m.,Saturdays at 11:30 am ET,0,0.0,11.833682800177485,0.004346112595885818,0.0012761081453298423,0.048218100098893046,1.2818429468608074e-05,3.763754825567938e-06
2942,Love and Theft,Love and Theft,Love and Theft,1,1.0,22.094278400065377,0.008111931113314041,0.0023818300008734026,0.034612399991601706,9.108571693973823e-06,2.674464196349645e-06
2943,Selsey,Selsey,Skegness,0,0.0,18.736798000056297,0.006872033110881551,0.0020177704176541117,0.0445123000536114,1.178062942603396e-05,3.4590353645935132e-06
2944,The House of Hohenzollern arose in the town of Hechingen during the 11th century.  Answer: Hechingen,Hechingen,Hechingen in Swabia,0,0.5,3.1464003999717534,0.0011630616737777345,0.0003414988550535288,0.06685790000483394,1.7858582189203138e-05,5.243647441913468e-06
2945,"The genre of the ""Chapter Dos: On The Verge"" album which is Bachata originated in the Dominican Republic.","The genre of the ""Chapter Dos: On The Verge"" album, which is Bachata, originated in the Dominican Republic.",the Dominican Republic,0,0.25,4.465853999834508,0.0016384489039029922,0.0004810823341200641,0.04764389991760254,1.2719640615340368e-05,3.734748384169698e-06
2946,Sunyani,Sunyani,"Brong-Ahafo Region, Sunyani",0,0.5,3.322692400077358,0.0012216297694425747,0.00035869565386751045,0.07084439997561276,1.910628625139831e-05,5.609999045007145e-06
2947,Based on the provided context there is no specific movie listed where Dick Miller acted alongside Arnold Schwarzenegger.,"Based on the provided context, there is no specific movie listed where Dick Miller acted alongside Arnold Schwarzenegger.",The Terminator,0,0.0,13.066873600007966,0.0047964975156372675,0.0014083504312689182,0.025943899992853403,6.730736683433254e-06,1.9762828772384614e-06
2948,"The debut album by Eiffel 65 containing the 1999 mega-hit ""Blue (Da Ba Dee)"" is *Europop*.","The debut album by Eiffel 65 containing the 1999 mega-hit ""Blue (Da Ba Dee)"" is *Europop*.",Europop,0,0.13333333333333333,5.981712999986485,0.0021917502720016514,0.0006435430083605882,0.06978910020552576,1.8816382901131118e-05,5.524877452210727e-06
2949,The college Albert Simons taught at the College of Charleston was founded in 1796.  Answer: The college Albert Simons taught at was founded in 1796.,The college Albert Simons taught at was founded in 1796.,1770,0,0.0,36.02342169987969,0.013278066958182889,0.003898713856519098,0.03243000013753772,8.491822228663497e-06,2.4933738543609516e-06
2950,XL Recordings,XL Recordings,Parlophone Records,0,0.0,7.156394999939948,0.0026232169836615093,0.0007702305188749367,0.08072620001621544,2.1691819495924848e-05,6.369164842157627e-06
2951,Thomas Newman,Thomas Newman,Thomas Montgomery Newman,0,0.8,4.296644099988043,0.0015755107646155896,0.0004626024005185766,0.10477760015055537,2.8539588107523488e-05,8.37981070321222e-06
2952,"The provided context does not mention any singer-songwriter from Derry appearing on Paul van Dyk's 2012 album ""Evolution."" Therefore based on the given information there is no answer available.","The provided context does not mention any singer-songwriter from Derry appearing on Paul van Dyk's 2012 album ""Evolution."" Therefore, based on the given information, there is no answer available.",Johnny McDaid,0,0.0,13.266849000006914,0.004867244727874301,0.0014291232694785222,0.058051700005307794,1.5468262194190172e-05,4.541800274293291e-06
2953,Esperanza Spalding,Esperanza Spalding,Esperanza Spalding,1,1.0,14.246342099970207,0.00523146211333425,0.001536064993145819,0.10861100000329316,2.9517216878971595e-05,8.666862640047615e-06
2954,Mark Pavelich won his gold medal at the 1980 Winter Olympics in Lake Placid New York.  Answer: Lake Placid New York,"Lake Placid, New York",Soviet Union,0,0.0,3.8492020999547094,0.001417930580095037,0.0004163336137412587,0.02916819998063147,7.6088227810234665e-06,2.2341070354290477e-06
2955,Arsenio Hall's talk show originally ran during the 1980s and 1990s.,Arsenio Hall's talk show originally ran during the 1980s and 1990s.,from 1989 until 1994,0,0.0,4.872075499966741,0.0017819365603595821,0.000523213264490317,0.06421139999292791,1.7157192251179113e-05,5.037704914374688e-06
2956,The context does not provide information about award nominations for either Robert Wise or Zoltan Korda. Therefore it is not possible to compare their number of award nominations based on the provided information.  Answer: The context does not provide sufficient data to determine if Robert Wise had more award nominations than Zoltan Korda.,The context does not provide sufficient data to determine if Robert Wise had more award nominations than Zoltan Korda.,yes,0,0.0,5.220585600007325,0.0019122409436087334,0.0005614733144010884,0.022955600172281265,5.841261160968416e-06,1.7151145493945416e-06
2957,Swervedriver formed first in 1989 according to the provided context.  Answer: Swervedriver formed first.,Swervedriver formed first.,Swervedriver,0,0.5,48.53972600004636,0.017873511868074444,0.005248031103034643,0.039200699888169765,1.0372779987907656e-05,3.045661781706657e-06
2958,"John W. Cunningham and Earle H. Warren created ""Gunsmoke.""","John W. Cunningham and Earle H. Warren created ""Gunsmoke.""",John Meston,0,0.1818181818181818,28.847354999976233,0.010622606132226105,0.0031190158816402185,0.049908299930393696,1.324820387720441e-05,3.889945441058036e-06
2959,Walker Evans aimed to document social issues particularly racial inequality through his photography.,"Walker Evans aimed to document social issues, particularly racial inequality, through his photography.","to make pictures that are ""literate, authoritative, transcendent""",0,0.09523809523809525,3.9073757000733167,0.0014359149813377005,0.0004216142042479032,0.03338059992529452,8.8458656531682e-06,2.597328293608248e-06
2960,The colloquial name of the professional football team that striker Frederico Chaves Guedes played for is **Atlético Mineiro**.,The colloquial name of the professional football team that striker Frederico Chaves Guedes played for is **Atlético Mineiro**.,Rooster,0,0.0,4.798368899850175,0.0017634271164816545,0.0005177785106552442,0.08963759988546371,2.4304739005267743e-05,7.136371810545918e-06
2961,Yes both Dillingham Airport and Rafael Hernández Airport provide civilian passenger services.,"Yes, both Dillingham Airport and Rafael Hernández Airport provide civilian passenger services.",yes,0,0.0,3.5589876000303775,0.0013055836124241963,0.00038334623079043853,0.02609560010023415,6.769251157270951e-06,1.987591519776601e-06
2962,"Dylan Everett starred in the family-oriented television series ""Open Heart"" in 2015.","Dylan Everett starred in the family-oriented television series ""Open Heart"" in 2015.",American-Canadian mystery-drama,0,0.0,6.072459700051695,0.002229635763672521,0.0006546669687837002,0.046213199850171804,1.228498164952422e-05,3.6071235621060213e-06
2963,The town of Antelope Kansas was named after the pronghorn antelope (Antilocapra americana) a species native to North America.,"The town of Antelope, Kansas, was named after the pronghorn antelope (Antilocapra americana), a species native to North America.",Antilocapra americana,0,0.2222222222222222,8.432253199862316,0.0031029884583787457,0.0009111013024259988,0.06582830008119345,1.7556801673749255e-05,5.155038468865441e-06
2964,,,Old World fossil representatives,0,0.0,1217.1786664000247,0.4492158188587051,0.1318990138449853,0.07878410001285374,2.1131063914961287e-05,6.204515457536491e-06
2965,Scaevola has more species than Sonerila.  Answer: Scaevola has more species.,Scaevola has more species.,Sonerila,0,0.0,5.82078339997679,0.0021029615276479175,0.0006174728048433884,0.03966529993340373,1.0560593932665243e-05,3.100807823007696e-06
2966,Stella Maxwell has been a model for the Victoria's Secret Fashion Show since 2016.,Stella Maxwell has been a model for the Victoria's Secret Fashion Show since 2016.,Since 2015,0,0.14285714285714285,12.956068099942058,0.0047434418072826055,0.0013927721828701722,0.022608900209888816,5.8549600355844526e-06,1.719136821043906e-06
2967,Red House Painters.,Red House Painters.,Red House Painters,1,1.0,3.2995229000225663,0.001210473302779365,0.00035541988554169677,0.042992400005459785,1.1580204627144514e-05,3.4001865168597866e-06
2968,The founder of the Ali Akbar College of Music Ali Akbar Khan was known for his virtuosity in playing the **sarod**.  Answer: Sarod,Sarod,the sarod,1,1.0,4.2659835000522435,0.0015647302957769297,0.00045943703289590815,0.0882802999112755,2.382115014294312e-05,6.994380163392684e-06
2969,"""The predecessor of 'The Eyes of Nye ' which is 'Bill Nye the Science Guy ' first aired in 1993.""","""The predecessor of 'The Eyes of Nye,' which is 'Bill Nye the Science Guy,' first aired in 1993.""","September 10, 1993",0,0.1111111111111111,5.065132500138134,0.0018704734185051178,0.0005492095090304112,0.024627699982374907,6.43073559014182e-06,1.8881963791759263e-06
2970,The Battle of Okinawa.,The Battle of Okinawa.,Operation Iceberg,0,0.0,30.78691540006548,0.01132238418519465,0.0033244851265377294,0.039449699921533465,1.0452958888426009e-05,3.0692039577956787e-06
2971,"The provided context does not mention anyone who wrote ""Super/System "" so the birthdate cannot be determined from this information.  Answer: The birth date of the poker player who wrote ""Super/System"" is not provided in the context.","The birth date of the poker player who wrote ""Super/System"" is not provided in the context.","August 10, 1933",0,0.0,6.0395726000424474,0.00220992353729934,0.0006488790532425303,0.03737439983524382,9.854032184618214e-06,2.8933467455577377e-06
2972,"The composer of the opera ""Iphigénie en Aulide"" is Christoph Willibald Gluck who was French.  Answer: French",French,Italian,0,0.0,4.496135200140998,0.0016551058490673655,0.0004859731561895823,0.021998099982738495,5.745139432191434e-06,1.686891230663313e-06
2973,Hong Kong and the United States,Hong Kong and the United States,Japan and Hong Kong,0,0.6666666666666665,14.399031500099227,0.005267054329161124,0.0015465156005622046,0.04644219996407628,1.2454271187896715e-05,3.6568304562718034e-06
2974,"The provided context does not specify the number of episodes in the tenth season of ""The Simpsons.""","The provided context does not specify the number of episodes in the tenth season of ""The Simpsons.""",It contains twenty-three episodes,0,0.11764705882352941,6.683443800080568,0.0024462421188913078,0.0007182670546366451,0.05057020019739866,1.3416578923352062e-05,3.939383821477059e-06
2975,The Riom Trial was headed by Philippe Pétain who became a Marshal of France.  Answer: Marshal of France,Marshal of France,Marshal of France,1,1.0,2.9553924000356346,0.0010805998689704891,0.0003172863712599106,0.02553270012140274,6.560327217448503e-06,1.926247149266226e-06
2976,"The line that featured characters created by Bob Kane and Bill Finger includes ""Detective Comics.""","The line that featured characters created by Bob Kane and Bill Finger includes ""Detective Comics.""",action figure toyline,0,0.0,7.703375100158155,0.0028276550918908835,0.0008302577568655703,0.030412000138312578,7.978681154452262e-06,2.342705069312874e-06
2977,The context provided does not explain how the name of Peter Gifford's rock band Midnight Oil was chosen.,"The context provided does not explain how the name of Peter Gifford's rock band, Midnight Oil, was chosen.",drawing the name out of a hat,0,0.19047619047619047,3.9259142000228167,0.001439200386556278,0.0004225788668671148,0.045393699780106544,1.216650509886929e-05,3.5723364073819442e-06
2978,The Houston Rockets (Western Conference) and the Orlando Magic (Eastern Conference) were the conference champions who faced off in the 1995 NBA Finals.,The Houston Rockets (Western Conference) and the Orlando Magic (Eastern Conference) were the conference champions who faced off in the 1995 NBA Finals.,Eastern Conference champion Orlando Magic against the Western Conference champion Houston Rockets.,0,0.5333333333333333,7.845635700039566,0.0028904540494825485,0.0008486968238554151,0.04343899991363287,1.152066335004444e-05,3.382703971938453e-06
2979,Crested Butte,Crested Butte,"Crested Butte, Colorado",0,0.8,3.7029913999140263,0.0013538505377388294,0.00039751839388679674,0.10878190002404153,2.8499600280626207e-05,8.368069453879202e-06
2980,Neleus of Scepsis studied under Aristotle in addition to Theophrastus.,Neleus of Scepsis studied under Aristotle in addition to Theophrastus.,Aristotle,0,0.18181818181818182,3.517467299941927,0.0012938622003778998,0.0003799045828678316,0.036690999986603856,9.626933341173248e-06,2.8266658491195173e-06
2981,Yes both Wake Forest University (North Carolina) and Pennsylvania State University (Pennsylvania) are located in the United States.,"Yes, both Wake Forest University (North Carolina) and Pennsylvania State University (Pennsylvania) are located in the United States.",yes,0,0.0,3.3127458000089973,0.0012187664835216347,0.0003578549341655914,0.07273579994216561,1.9449250526829726e-05,5.710700417965011e-06
2982,Vienna.,Vienna.,"Vienna, Austria",0,0.6666666666666666,5.529239199822769,0.0020294316467720174,0.0005958829178258054,0.0485453000292182,1.2983665098690582e-05,3.8122714087891373e-06
2983,"The last speaking role for Lionel Hutz in season nine of The Simpsons was in the episode titled ""Realty Bites.""  Answer: ""Realty Bites""","""Realty Bites""",ninth,0,0.0,5.400188399944454,0.0019780364326829458,0.0005807922247332884,0.04508079984225333,1.195106942905113e-05,3.5090800588672295e-06
2984,Mauthausen,Mauthausen,Mauthausen–Gusen concentration camp,0,0.0,4.243084399960935,0.0015533631738761807,0.0004560994118549267,0.022028200095519423,5.690658908699536e-06,1.6708946272030948e-06
2985,Russian film industry,Russian film industry,The cinema of Russia,0,0.0,3.8865169000346214,0.0014346231609114208,0.0004212348991719511,0.06265710014849901,1.683284128336532e-05,4.942468791784441e-06
2986,The British Broadcasting Corporation (BBC) aired the variety show Welsh Rarebit and has over 20 950 employees.  Answer: The British Broadcasting Corporation (BBC).,The British Broadcasting Corporation (BBC).,British Broadcasting Corporation (BBC),1,1.0,4.924838199978694,0.0017983568280623584,0.0005280345931838823,0.03778980020433664,1.0000040027726856e-05,2.9362176546200936e-06
2987,Robert Florey is affiliated with two countries (France and the United States) while R. G. Springsteen isn't mentioned.  Answer: Robert Florey is affiliated with more countries as a director.,Robert Florey is affiliated with more countries as a director.,Robert Florey,0,0.3636363636363636,4.911848800024018,0.0017951763444638397,0.0005271007377126734,0.02866660011932254,7.539920047080764e-06,2.213875774024773e-06
2988,The University of Texas Longhorns football team included both Case McCoy and Colt McCoy during different years.,The University of Texas Longhorns football team included both Case McCoy and Colt McCoy during different years.,University of Texas Longhorns,0,0.4,8.718331299955025,0.0031926357784282725,0.0009374236014456992,0.07313449983485043,1.9742980262210744e-05,5.7969455162167505e-06
2989,The British philosopher whose works inspired Kate Horsley's interest in Zen is not directly mentioned in the provided context. However based on external knowledge it is Alan Watts who died on November 30 1973.  Answer: November 30 1973,"November 30, 1973",16 November 1973,0,0.6666666666666666,18.460037000011653,0.006754906936453533,0.001983379761194726,0.026184000074863434,6.8095944394978375e-06,1.999437138113274e-06
2990,Dave Malloy,Dave Malloy,Dave Malloy,1,1.0,3.221940000075847,0.0011828161675693119,0.00034729918117903306,0.03355649998411536,8.976293984057469e-06,2.6356247370982606e-06
2991,The Morris Canal in New Jersey was longer than the Sandy and Beaver Canal in Ohio. The Morris Canal spanned 107 miles while the Sandy and Beaver Canal was 73 miles long.  Answer: The Morris Canal was longer at 107 miles compared to the Sandy and Beaver Canal's 73 miles.,The Morris Canal was longer at 107 miles compared to the Sandy and Beaver Canal's 73 miles.,Morris Canal,0,0.23529411764705882,14.754126399988309,0.005420587028586163,0.0015915959623770918,0.023754300083965063,6.169368915208098e-06,1.8114537418322841e-06
2992,Ibn Taymiyyah died second.,Ibn Taymiyyah died second.,ibn Taymiyyah,0,0.6666666666666666,3.8453813001979142,0.0014109566515276544,0.0004142859247195315,0.03824210003949702,1.007916944929295e-05,2.959451682079787e-06
2993,Stephen Pearcy was part of Ratt.,Stephen Pearcy was part of Ratt.,Stephen Pearcy,0,0.5,4.388687300030142,0.0016061409060212223,0.0004715960407149521,0.0310591000597924,8.133545031564102e-06,2.388176292305775e-06
2994,The profession of the elder brother born on January 24 1984 is not mentioned in the provided context.,"The profession of the elder brother born on January 24, 1984 is not mentioned in the provided context.",American professional boxer,0,0.0,9.861276800045744,0.003626546781612973,0.0010648288062801085,0.1026679000351578,2.76866567340979e-05,8.1293724899763e-06
2995,The context does not specify the number of nations represented at Georgia Southern University where McCollough earned his Master's.  Answer: The context does not provide specific data on the number of nations.,The context does not provide specific data on the number of nations.,approximately 85 nations.,0,0.15384615384615383,7.5754991001449525,0.002778725133942194,0.0008158909137359014,0.04492520005442202,1.092437112307228e-05,3.2076202963437687e-06
2996,The Danish drama thriller produced by Sisse Graum Jørgensen set in both Denmark and Africa is *Jagten* (also known as *The Hunt*).,"The Danish drama thriller produced by Sisse Graum Jørgensen, set in both Denmark and Africa, is *Jagten* (also known as *The Hunt*).",In a Better World,0,0.08695652173913045,6.259312300011516,0.0022868729148913317,0.0006714729749039612,0.04446909995749593,1.166261391998786e-05,3.4243835820595737e-06
2997,Dr. John Snow,Dr. John Snow,John Snow,0,0.8,2.7346672997809947,0.0010015990764884225,0.00029409011194778156,0.02354130009189248,6.136841126458926e-06,1.8019029133029726e-06
2998,The question cannot be answered with the given context as it does not provide information about Don McLean's manager or their death year.,The question cannot be answered with the given context as it does not provide information about Don McLean's manager or their death year.,2005,0,0.0,15.302849099971354,0.005597722902551975,0.0016436067022304207,0.08642830001190305,2.3355095738043018e-05,6.857536993976671e-06
2999,The context does not provide information about Charles A. Agemian's career changes.  Answer: The context does not mention Charles A. Agemian.,The context does not mention Charles A. Agemian.,Charles A. Agemian,0,0.5,3.9233027000445873,0.001435148608370044,0.000421389181364853,0.025542099960148335,6.6544222102190055e-06,1.9538753765751223e-06
3000,The television transmitter for WIBW-DT2 is located on Windy Hill Road in Maple Hill Topeka KS.,"The television transmitter for WIBW-DT2 is located on Windy Hill Road in Maple Hill, Topeka, KS.",on Windy Hill Road in Maple Hill,0,0.6363636363636364,7.415140000171959,0.002718532311354775,0.0007982170616440544,0.06332239997573197,1.68936994107854e-05,4.960337991073894e-06
3001,Sugar Ray,Sugar Ray,rock,0,0.0,3.4800520001444966,0.0012750010130216233,0.00037436654990505904,0.04800629988312721,1.2716752791311592e-05,3.7339004595740745e-06
3002,Pakenham,Pakenham,Pakenham,1,1.0,5.698945499956608,0.0020699824432052713,0.0006077894666062197,0.045930900145322084,1.2288876730148482e-05,3.6082672379776593e-06
3003,Zhangye and Nan'an Fujian are both located in China with Zhangye in Gansu Province and Nan'an in Fujian Province.,"Zhangye and Nan'an, Fujian are both located in China, with Zhangye in Gansu Province and Nan'an in Fujian Province.",People's Republic of China,0,0.08695652173913043,4.183105500182137,0.0015324433340871363,0.0004499569161498991,0.05305899982340634,1.4124922785178264e-05,4.1473681642265995e-06
3004,The first major improved highway The National Road is located between the Potomac River near Washington D.C. and the Ohio River stretching across Maryland Pennsylvania West Virginia and Ohio.,"The first major improved highway, The National Road, is located between the Potomac River near Washington D.C. and the Ohio River, stretching across Maryland, Pennsylvania, West Virginia, and Ohio.","Wheeling, West Virginia",0,0.14285714285714285,6.167134900111705,0.0022605827006094347,0.0006637536266709324,0.0616864999756217,1.6438463870953355e-05,4.826671463204085e-06
3005,Kim Ji-won gained attention through the TV series *Descendants of the Sun*.,Kim Ji-won gained attention through the TV series *Descendants of the Sun*.,"""The Heirs"" (2013)",0,0.0,4.839469499886036,0.0017716768563627939,0.0005202008041478564,0.06746559985913336,1.8281122998828574e-05,5.367714123804709e-06
3006,The other name for a seductive forest creature in Swedish is **skogsrå**.,The other name for a seductive forest creature in Swedish is **skogsrå**.,Rå,0,0.0,3.1183619000948966,0.0011453748212928404,0.00033630563098874353,0.015842599794268608,4.0211255519087295e-06,1.1806852576811381e-06
3007,Julius Caesar,Julius Caesar,Sulla,0,0.0,3.5442585998680443,0.0012978483254501927,0.00038107499126403187,0.028585299849510193,7.4607055236709935e-06,2.190616758911515e-06
3008,The Germany Pavilion is located between the China and Italian pavilions at Epcot's World Showcase.  Answer: The Germany Pavilion is between the China and Italian pavilions.,The Germany Pavilion is between the China and Italian pavilions.,Chinese and Italian pavilions,0,0.5,4.668197200167924,0.0017045447766418078,0.000500489443281141,0.025024800095707178,6.465371667097012e-06,1.8983662445325284e-06
3009,The band with the In Blue Tour is from County Kildare Ireland.  Answer: County Kildare,County Kildare,County Louth,0,0.5,5.43917219992727,0.0019971517372484133,0.0005864048717409948,0.051436000037938356,1.3724938351605133e-05,4.029924498783831e-06
3010,No only Tim Rice is a lyricist; Leslie Marmon Silko is a novelist and poet not a lyricist.,"No, only Tim Rice is a lyricist; Leslie Marmon Silko is a novelist and poet, not a lyricist.",no,0,0.0,3.820898700039834,0.0013912532016304643,0.0004085005861324216,0.010775799863040447,2.6292894333083594e-06,7.720135151239953e-07
3011,Yanzhou District is under Jining.,Yanzhou District is under Jining.,Yanzhou,0,0.33333333333333337,4.027777600102127,0.0014712167722596102,0.0004319795369322945,0.05098020005971193,1.3714569088508849e-05,4.026879869633918e-06
3012,Paul Verhoeven is older than James Kerwin.  Answer: Paul Verhoeven is older.,Paul Verhoeven is older.,Paul Verhoeven,0,0.6666666666666666,2.7688972000032663,0.001013177977252159,0.000297489915623498,0.018485400127246976,4.3626900089697705e-06,1.2809756151429701e-06
3013,Colman Robert Hardy Andrews was the editor-in-chief of Saveur from 2001 to 2006.  Answer: Colman Robert Hardy Andrews,Colman Robert Hardy Andrews,Colman Andrews,0,0.6666666666666666,33.958194200182334,0.012467220952948442,0.0036606327739287965,0.007928299950435758,1.857826112407363e-06,5.454959995499842e-07
3014,Europe,Europe,Europe,1,1.0,3.196623400086537,0.001172109185662104,0.000344155390832547,0.05757359997369349,1.5665908037441215e-05,4.599833163432427e-06
3015,"The director of ""The Great Mouse Detective"" is not listed in the provided context.","The director of ""The Great Mouse Detective"" is not listed in the provided context.","Burny Mattinson, David Michener, and the team of John Musker and Ron Clements",0,0.08695652173913043,5.726110599935055,0.0021032175339294338,0.0006175479735588533,0.04842859995551407,1.2869943292914994e-05,3.778880345062619e-06
3016,Maro Ajemian was the pianist.,Maro Ajemian was the pianist.,Maro Ajemian,0,0.6666666666666666,3.826362600084394,0.001395686772365544,0.0004098023737881963,0.021286900155246258,5.46651278467228e-06,1.6050807099828957e-06
3017,"""The Bone People"" was published in 1984 while ""Ender's Game"" came out in 1985.  Answer: 1984 and 1985.",1984 and 1985.,1985,0,0.5,4.947637100005522,0.0018067561136645963,0.0005305007963793801,0.06105270003899932,1.6291923899876163e-05,4.78364431041356e-06
3018,The context does not specify the length of the St. Johns River.  Answer: The context does not provide the length of the St. Johns River.,The context does not provide the length of the St. Johns River.,310 mi long,0,0.0,4.692933599930257,0.0017196790400978406,0.000504933174648822,0.053662999998778105,1.4279648314954505e-05,4.192798765593173e-06
3019,Shane Lynch was part of Boyzone which has sold 25 million records worldwide.   Answer: 25 million records.,25 million records.,25 million,0,0.8,3.9024586998857558,0.0014293216687586525,0.0004196782719172973,0.03852010006085038,1.0172218925112651e-05,2.986772924084561e-06
3020,Jingjiang has a higher population than Qinzhou.,Jingjiang has a higher population than Qinzhou.,Jingjiang,0,0.2857142857142857,6.859753800090402,0.0025169681365361154,0.0007390336696775713,0.03756030020304024,9.943066753981435e-06,2.9194891283593005e-06
3021,The Russian route M9 forms a part of the European route E22.,The Russian route M9 forms a part of the European route E22.,European route E 22,0,0.30769230769230765,4.05042629991658,0.0014793800960347602,0.00043437645687686635,0.042927500093355775,1.1316082211366542e-05,3.3226347372631124e-06
3022,The movie was released in 1957.  Answer: 1957,1957,"December 23, 1977",0,0.0,17.69800029997714,0.006490441812948452,0.001905727355552964,0.14660610002465546,3.987022862133043e-05,1.170672005782969e-05
3023,Jaffrey,Jaffrey,Marlborough,0,0.0,4.657662400044501,0.0017021344714785289,0.00049978172805662,0.08032030006870627,2.1616614557749218e-05,6.347083123827137e-06
3024,Roth v. United States occurred first in 1957 while Phillips v. Martin Marietta Corp. was decided later in 1971.  Answer: Roth v. United States occurred first.,Roth v. United States occurred first.,Roth v. United States,0,0.8,3.7078604998532683,0.001360099693543946,0.00039935327470233144,0.022017299896106124,5.685224425461557e-06,1.6692989510275148e-06
3025,"The term ""gamecock"" is connected to both cockfighting history and may have been part of colonial practices involving Belgium though explicitly mentioned in the context as originating from 1634.  Answer: Gamecock",Gamecock,cockpit,0,0.0,16.123369100037962,0.005907867714879157,0.0017346716050627058,0.024984899908304214,6.577296174598106e-06,1.9312295844789857e-06
3026,"The context does not mention ""Y'all "" so we cannot determine if it has more monthly publications than Vogue.  Answer: The context does not provide information about ""Y'all.""","The context does not provide information about ""Y'all.""",Y'all,0,0.25,4.193993699969724,0.0015380433907524838,0.00045160120809293886,0.02106559998355806,5.4511266657047795e-06,1.6005630286513011e-06
3027,Tufts University was founded first; it was established as Tufts College in 1852 whereas Duke University was founded in 1896.,"Tufts University was founded first; it was established as Tufts College in 1852, whereas Duke University was founded in 1896.",Duke University,0,0.18181818181818182,4.355560600059107,0.0016013440594322384,0.00047018758778856115,0.02857710001990199,7.465658909899907e-06,2.192071175099366e-06
3028,Nicole Brown Simpson,Nicole Brown Simpson,Ron Goldman,0,0.0,6.224113499978557,0.002276284294579533,0.0006683639379589722,0.023576200008392334,6.111245582966755e-06,1.7943875347171936e-06
3029,Scunthorpe is in England.,Scunthorpe is in England.,England,0,0.4,4.281391100026667,0.001561641603171097,0.0004585301291501436,0.04607340018264949,1.2248056175217747e-05,3.5962814825480127e-06
3030,The folk dance style of Johannes Brahms' Liebeslieder Waltzes the Ländler was most popular during its peak in the early to mid-19th century.,"The folk dance style of Johannes Brahms' Liebeslieder Waltzes, the Ländler, was most popular during its peak in the early to mid-19th century.",end of the 18th century,0,0.16666666666666669,6.4783330000936985,0.0023753667585215427,0.00069745658949668,0.04243339993990958,1.1328963416287428e-05,3.326416924254026e-06
3031,Virgilia is found in Africa particularly species like V. undulate and V. divaricata which are widespread across African countries such as South Africa Kenya and Nigeria. Koeleria specifically K. cristata is a cosmopolitan species meaning it is found worldwide.  Answer: Virgilia is found in Africa and Koeleria is found all over the world.,"Virgilia is found in Africa, and Koeleria is found all over the world.",yes,0,0.0,3.916858199983835,0.0014279784928969573,0.0004192838878280903,0.00930160004645586,2.224101117139475e-06,6.530418826023097e-07
3032,"Rob Reiner directed the film ""Ghosts of Mississippi.""   Answer: Rob Reiner",Rob Reiner,Rob Reiner,1,1.0,3.4282683001365513,0.0012485998604386712,0.00036661462790260244,0.05937230004929006,1.5933172316973317e-05,4.678307458918808e-06
3033,The major components are the ribosomes.,The major components are the ribosomes.,Ribosomes,0,0.4,4.100310100009665,0.0015074191298199478,0.0004426092945245444,0.051350099965929985,1.3476754474039706e-05,3.9570526021835e-06
3034,Francesca Caccini's father Giulio Caccini died in 1618.,"Francesca Caccini's father, Giulio Caccini, died in 1618.",1618,0,0.2222222222222222,3.3115008999593556,0.0012198477082183243,0.00035817240399913495,0.03703720006160438,9.76806784515121e-06,2.868105845470246e-06
3035,Michele Marie Bachmann is older than Tarryl Lynn Clark.  Answer: Michele Marie Bachmann is older.,Michele Marie Bachmann is older.,Michele Marie Bachmann,0,0.7499999999999999,2.863603899953887,0.0010467182723659827,0.000307338036869145,0.016587400110438466,4.232901151085065e-06,1.2428669340939528e-06
3036,The annual gathering that includes David Starfire and takes place at Black Rock City is **Burning Man**.,The annual gathering that includes David Starfire and takes place at Black Rock City is **Burning Man**.,Burning Man,0,0.2222222222222222,3.8379927000496536,0.0014139926988692686,0.00041517737073174676,0.060971900122240186,1.6242257814802643e-05,4.769061325203062e-06
3037,Mutton Lane Cemetery is located in Potters Bar which is 13 miles north of London.,"Mutton Lane Cemetery is located in Potters Bar, which is 13 miles north of London.",London,0,0.125,40.584916500141844,0.014900276178391517,0.004375027885128722,0.09372429992072284,2.5455692450211444e-05,7.4743154403033384e-06
3038,The context does not provide information about Marc Elias helping a former New York senator run for office.  Answer: The context does not mention Marc Elias's involvement with any former New York senator.,The context does not mention Marc Elias's involvement with any former New York senator.,Hillary Rodham Clinton,0,0.0,7.596191399963573,0.002782053729341319,0.0008168682578814149,0.03421920002438128,9.016374472735657e-06,2.647393193838073e-06
