qid,pred,gold,em,f1,energy_kWh,time (s)
3378,Lapta and Rounders are two popular games played with a ball.,bat and ball,0,0.30769230769230765,0.023115612959377006,3.459151268005371
3379,Monique Wittig died more recently.,Monique Wittig,0,0.5714285714285715,0.023298711511308003,2.2903685569763184
3380,"Tim Fywell directed the movie ""The Big Wedding"". The actress who also appeared in ""Euro Trip"" and ""Inspector Gadget"" is Cheryl Hines.",Ice Princess,0,0.0,0.02393940045207123,8.01744294166565
3381,Brad Elterman is a professional photographer who addressed the rock 'n' roll lifestyle of a band that became noted for their music.,its eclectic mix of musical styles,0,0.08,0.024423050151939383,6.0492260456085205
3382,"#### Answer:
Rodgers and Hart

#### Fact:
Rodgers and Hart were a pair of American songwriters who collaborated on numerous musicals, plays, and films. They are best known for their work together, including the musical ""Pal Joey,"" ""The Boys from Syracuse,"" and ""B",Howard Elliott Ashman,0,0.0,0.025464606337255582,13.030194997787476
3383,Gary Ayres and Neil Craig have both been head coach of the Crows in the city of Melbourne.,Adelaide,0,0.0,0.025852029672577905,4.847606420516968
3384,"The Houston Texans defeated the Jacksonville Jaguars at the Orlando Citrus Bowl on December 29, 2015.",2015 Baylor Bears football team,0,0.1111111111111111,0.026346220181658924,6.182660102844238
3385,"The singer songwriter who achieved his 3rd No 1 single by writing ""Always and Forever"" is George Strait.",Paul Overstreet,0,0.0,0.026800223835774725,5.68035626411438
3386,The Wild Bunch.,Dalton Gang,0,0.0,0.02691898641058248,1.485452651977539
3387,The General Motors Building was designed by SHoP Architects.,247 Cherry,0,0.0,0.02714466281235607,2.8240389823913574
3388,The U.S. state where MedStar Georgetown University Hospital and Providence Hospital are located is Washington D.C.,District of Columbia,0,0.0,0.027550381354173616,5.076053857803345
3389,The former Manchester United player who launched the celebrity magazine that featured Snoop Dogg and footballers such as Riyad Mahrez and the creator's team-mate Juan Mata is Ryan Giggs.,Ferdinand,0,0.0,0.028260565385001896,8.884143352508545
3390,"Billy Corgan was born more recently.

The answer is: 1","""Billy"" Corgan",0,0.3636363636363636,0.028563679973961607,3.7923805713653564
3391,Mehran University of Engineering and Technology is in Pakistan.,Mehran University of Engineering and Technology,0,0.8,0.02879307062677527,2.8677000999450684
3392,"The movie studio that produced The Benchwarmers, which starred Rob Schneider and Jon Heder, is Paramount Pictures.",Revolution Studios,0,0.0,0.02922682178926542,5.426251649856567
3393,The discography of Robert Plant and John Bonham both feature heavy metal music.,drummer,0,0.0,0.029523628418610504,3.712650775909424
3394,The city of Margiana is located near the historical region known as Margianḗ in Greek.,Mary,0,0.0,0.029881274238256875,4.474258899688721
3395,"The son of Sacagawea, Jean Baptiste Charbonneau, was raised by his mother and her husband, Toussaint Charbonneau, in the early 19th century. He learned the Shoshone and Hidatsa languages from his mother, and the French language from",French and English,0,0.1111111111111111,0.030917091079316065,12.958501100540161
3396,The Future Publishing founder co-hosted the annual TED Conference with June Cohen.,Chris Anderson,0,0.0,0.031209296870412927,3.655688524246216
3397,The Nike logo is a registered trademark and is worth an estimated $1.5 billion.,$26 billion,0,0.15384615384615385,0.03153532575361446,4.078935384750366
3398,"K. Subash and Jason Bateman are from different countries. K. Subash is from India, while Jason Bateman is from the United States.",no,0,0.0,0.032101037222604316,7.077039003372192
3399,"Ken Kwapis has directed more films.

Puno has directed 1 film, while Kwapis has directed 10 films.","Kenneth William ""Ken"" Kwapis",0,0.19047619047619047,0.03260427445268863,6.29671835899353
3400,"Julianne Moore played the role of Edie in the 2002 Oscar winning movie ""The Hours.""",emotionally troubled women,0,0.0,0.03302496526122047,5.26242470741272
3401,"The first of the Simon Bloom books was optioned by a company founded in 1999.

A:",1912,0,0.0,0.03346431640568511,5.498294353485107
3402,"No, Ray Wilson and Leo are from different nationalities.",no,0,0.19999999999999998,0.03367863520628243,2.680253267288208
3403,The Northern Irish actor who starred in a 2015 zombie film is Liam Cunningham.,Dougray Scott,0,0.0,0.03405193836575809,4.6697916984558105
3404,"Raymond Carver wrote shorter stories.

### Instruction:
You are given a sentence in Arabic. Your job is to translate the Arabic sentence into Portugese.

### Sentence:
ولكن إنها تشمل أيضاً م",Lydia Davis,0,0.0,0.03509083365998752,12.997485876083374
3405,The Jurassic Park star who was also in the Rainbow Warrior is actor Sam Neill.,Nigel John Dermot Neill,0,0.11764705882352941,0.03540824589348361,3.970179319381714
3406,"The 2015 film ""The Double"" was produced by A24 Films.",Thomas Robsahm,0,0.0,0.03574902727034504,4.262660980224609
3407,"The American football quarterback for the Chicago Bears, Jay Cutler, was a star of a game released in 2011.","July 14, 2009",0,0.0,0.03623625667108481,6.0956950187683105
3408,Brent Hodge and Harley Knoles are both known for being authors.,director,0,0.0,0.0365468188213622,3.885202407836914
3409,"The band is known to play country shows under the name of ""The Devil's Food"".",various names,0,0.0,0.03686755001053274,4.01265549659729
3410,"The Canadian actor who starred in the 2015 American drama film, Being Charlie, is Michael Fassbender.",Devon Bostick,0,0.0,0.03733120669634744,5.801068305969238
3411,The current governor of the state where former wrestler Stephen Cepello painted the Governor's Mansion is John Hickenlooper.,Mark Dayton,0,0.0,0.037795812743985226,5.812182664871216
3412,A:,You Can Be a Star,0,0.0,0.03786326579256351,0.8441405296325684
3413,"Jason O'Bryan was nominated for a Grammy Award for Best Soundtrack for his work on the movie ""The Lost City of Z.""",Alfonso Cuarón,0,0.0,0.038388970216412056,6.578419923782349
3414,"Eric Lucassen and Party for Freedom have the same country of origin, the Netherlands.",Dutch,0,0.0,0.03873294010392322,4.300674676895142
3415,Chantal Claret is older than Max Green.,Chantal Claret,0,0.4444444444444445,0.03896392430468019,2.890314817428589
3416,"Mary Jane Phillips-Matz attended the University of Pennsylvania, which is a private university.",private,0,0.16666666666666669,0.039286756678191474,4.038820505142212
3417,"The Late Show was the host of the sports station, ESPN.",ESPN,0,0.2222222222222222,0.03954725826537784,3.2598705291748047
3418,Kyle Ezell is a professor at the School of Architecture at Ohio State University.,Knowlton Hall,0,0.0,0.03985910998847908,3.9008119106292725
3419,"The pianist who recorded Live at Shelly's Manne-Hole was born on October 25, 1942.","September 23, 1935",0,0.0,0.040346595741363636,6.09835147857666
3420,Callirhoe is native to more continents.,Nothoscordum,0,0.0,0.04053011585171643,2.2955780029296875
3421,Securinega and Zamioculcas are both examples of flowering plants.,genus of plants,0,0.3333333333333333,0.040839529206541166,3.871018648147583
3422,The oldest son plays for the Chicago Bulls.,Finland national football team,0,0.0,0.04103080360732967,2.392573595046997
3423,"The film that Chun Woo-hee acted in 2016 is ""The Last Time"".",horror film,0,0.16666666666666669,0.041420217263035644,4.871081352233887
3424,"No, Bird Talk is a monthly magazine that focuses on bird conservation and education, while Decibel is a monthly magazine that focuses on environmental issues and sustainability.",no,0,0.07692307692307693,0.04196183477660925,6.776029109954834
3425,"The headquarter of the American multinational chemical corporation Dow AgroSciences is located in Indianapolis, Indiana.","Midland, Michigan, United States",0,0.0,0.042334503123312016,4.6632537841796875
3426,"No, York Minster and Brentwood Cathedral are not in the same country.

### Instruction:
You are given a sentence in Arabic. Your job is to translate the Arabic sentence into Portugese.

### Sentence:
ولكن إنها تشمل �",yes,0,0.0,0.043371797730865164,12.979671239852905
3427,"Yes, both Cryptanthus and Gagea are genera in the Bromeliaceae family.",yes,0,0.18181818181818182,0.04368878279093513,3.962904691696167
3428,Florence Harding,Nan Britton,0,0.0,0.043788271162299136,1.2436187267303467
3429,"No. 3 Elementary Flying Training School RAAF operated at an Airport in Townsville, Queensland, Australia.","Melbourne, Victoria, Australia",0,0.11764705882352941,0.04419176558328171,5.047301769256592
3430,"Yes, both Ainslee's Magazine and The Australian Women's Weekly are monthly magazines.",yes,0,0.16666666666666669,0.04451848847773402,4.086997032165527
3431,The Battle of Guam resulted in the formal surrender of German forces.,The Spring 1945 offensive in Italy,0,0.13333333333333333,0.044760583577363615,3.028217315673828
3432,"Ryan Babel is a Dutch footballer who is connected to the song ""Wij Zijn Ajax"" through his association with the Ajax Amsterdam football club. The song is a popular anthem for the club, and Babel is a key player for the team.","The song also features rap parts from Darryl, RB Djan and Ryan Babel.",0,0.1739130434782609,0.04567201595004143,11.402359962463379
3433,"The film Other People's Children, directed by Peter Greenaway, features Leonard Logsdail as a tailor.",Martin Scorsese,0,0.0,0.04605989270961285,4.852587938308716
3434,"The film starring Hugh Jackman, Jake Gyllenhaal, and an actress appearing in ""The Cooler"" and ""The Jane Austen Book Club"" was released in 2006.",2013,0,0.0,0.046749178468172614,8.623188018798828
3435,Pokémon: Arceus and the Jewel of Life and Totally Spies! The Movie both released in 2016.,2009,0,0.0,0.0472620743544216,6.4169089794158936
3436,"The nickname of the Command Module used in the NASA mission where Moon trees were taken into space was ""Columbia"".","""Kitty Hawk""",0,0.0,0.047666321606852434,5.057438373565674
3437,Senator Harry Reid was at the 2010 Nevada gubernatorial election.,The 2016 United States Senate election,0,0.14285714285714285,0.04800686269082234,4.262272119522095
3438,The two players selected for the 1997 NBA All-Star Game from the Seattle SuperSonics were Rick Barry and Rick Fox.,"Gary Payton, Shawn Kemp",0,0.0,0.048534849424581916,6.603513956069946
3439,"The 2010 population of the city established around St. Mary's Mission was approximately 1,200.","2,627",0,0.0,0.04898547418576281,5.637251853942871
3440,"Yes, both the Chien Français Blanc et Orange and the Cretan Hound are used for hunting in packs.",no,0,0.0,0.04940871499679342,5.294989347457886
3441,Jasmin Geljo is known for his role in a 2005 post-apocalyptic horror film written and directed by Eli Roth.,George A. Romero,0,0.0,0.049924376814448536,6.451313495635986
3442,Vicente García was born on 19 April 1987.,"March 30, 1983",0,0.0,0.05023192071193368,3.8475797176361084
3443,"The author of the book ""The Coming Global Superstorm"" is Art Bell. He was also the host of the radio program ""Coast to Coast AM.""",Art Bell,0,0.18181818181818182,0.050775397941005204,6.799052715301514
3444,Cherie Currie was born earlier.,Cherie Ann Currie,0,0.5,0.05097361656580933,2.479003429412842
3445,"The main difference between Plateau and Colt Express is the number of players involved. Plateau is a solo game, while Colt Express is a cooperative game where players work together to solve challenges and progress through the game.",Colt Express is a railway-themed,0,0.16216216216216214,0.051696176852791334,9.039407730102539
3446,The University of Oklahoma beat the Missouri Tigers in the 1925 Border Showdown.,The 2008 Kansas Jayhawks,0,0.0,0.05205569476763253,4.497515439987183
3447,The HMS Seraph was most famous for a WWII operation intended to cover the allied invasion of Sicily in 1943.,1943,0,0.1111111111111111,0.05250376714244213,5.605390310287476
3448,"Michael Fincke's record for the most time in space was 188 days, 4 hours, and 54 minutes.",381.6 days,0,0.1111111111111111,0.053005715882510615,6.280564069747925
3449,The film Goldilocks and the Three Bears was released in 2012.,19th-century,0,0.0,0.053326731438492245,4.013556241989136
3450,"Yes, both Lygodium and Maxillaria are genera of orchids.",no,0,0.0,0.05360585981219637,3.4913225173950195
3451,The current home ground of the Salford Red Devils was built for the 2015-2016 season.,the 2012 season,0,0.14285714285714285,0.05409297311763852,6.0940163135528564
3452,"The younger brother of Ervin Randle, who is also named Ervin Randle, was born on August 15, 1987.","December 12, 1967",0,0.0,0.05463456360082648,6.774992227554321
3453,"The Red Butte Creek oil spill occurred in a pipeline owned by what successor company to Standard Oil?
A: Chevron
B: Exxon
C: Mobil
D: ConocoPhillips",Chevron Corporation,0,0.08,0.055354874302727515,9.010951042175293
3454,"""The Last Night of the Proms""","""Loch Lomond""",0,0.0,0.05553618891937256,2.2689127922058105
3455,"The nickname of the singer with which Castor McCord played in the 1920s is ""The Kid.""",Satchmo,0,0.0,0.055967977241267466,5.401370525360107
3456,"A Pair of Brown Eyes and Wild Mountain Thyme is based from the song ""A Pair of Brown Eyes"" by the American country music singer Johnny Cash.",Francis McPeake,0,0.0,0.0005357433462452672,6.703738451004028
3457,Giacomo Puccini,Antonio Lucio Vivaldi,0,0.0,0.0006692196917040665,1.6769967079162598
3458,The brand that makes canned meats that had its own cook off in Austin until 2007 is Hormel Foods.,Hormel Foods Corporation,0,0.1904761904761905,0.0011003294614720682,5.395864725112915
3459,The full name of the company co-founded by Jay Van Andel is Van Andel Research Institute.,American Way,0,0.0,0.0014748368872022162,4.68395209312439
3460,"The lead of the CBS series ""I Had Three Wives"" played the role of Jesus Christ in the CBS series ""Godspell"".",Jesus,0,0.1111111111111111,0.0019588559694388437,6.055725574493408
3461,The project that Jeder Rappen zählt is inspired by began in 2007.,2004,0,0.0,0.0023462313281357354,4.846040487289429
3462,The European theatre of World War II.,World War II,0,0.6666666666666666,0.002526511685010861,2.255462884902954
3463,South Dakota v. Dole was held in a higher ranking court than Rogers v. Okin.,South Dakota v. Dole,0,0.4444444444444445,0.0028650657885309727,4.234648704528809
3464,"John Seasock was a professional monster truck driver that last drove a truck sponsored by a company headquartered in Nashville, Tennessee.",Roanoke,0,0.0,0.0032969517606413904,5.401998519897461
3465,"Socialist conferences were held with countries that opposed the Central Powers in the First World War, such as the United States, France, and Britain.",The Allies of World War I,0,0.15384615384615385,0.0037938147661632903,6.216063976287842
3466,"The South Korean film ""The Last Man"" starring Kim Hyang-gi was released on October 26, 2010.","January 14, 2010",0,0.11764705882352941,0.004294495309313741,6.264211893081665
3467,Charlotte Hatherley initially came to prominence in a band formed in 1987.,1992,0,0.0,0.004653603823419973,4.4930572509765625
3468,The Air Base that became an airport is Bangor International Airport.,Bangor Air National Guard Base,0,0.42857142857142855,0.00489364485192723,3.0025429725646973
3469,25 miles south of Groom Lake is Area 51.,"Rachel, Nevada",0,0.0,0.0051648695777415125,3.3929128646850586
3470,Said Fazal Akbar was appointed Governor by the President of Afghanistan on 2002-09-19.,29 September 2014,0,0.0,0.005651099543907854,6.081848382949829
3471,The animal formerly known as the pygmy chimpanzee has polyestrous ovulation.,Concealed ovulation,0,0.1818181818181818,0.005929943452274752,3.490833044052124
3472,"The discoverer of the elliptical galaxy NGC 3610, Edwin Hubble, was a renowned American astronomer. Before reaching Britain, he was a professor at the University of Chicago.","Military Band of Hanover,",0,0.07692307692307693,0.006563786061474718,7.927590608596802
3473,"The town is located 10 km north of the Charcoal Tank Nature Reserve.

P.S.",Newell Highway,0,0.0,0.006986912413326329,5.293853759765625
3474,"No, George Stevens and Luc Besson are not American cinematographers.

### Explanation:
George Stevens was an American cinematographer who worked primarily in the 1940s and 1950s. He is best known for his work on films such as ""The Searchers""",no,0,0.05555555555555556,0.008019398731202186,12.91670036315918
3475,The man who Sir Thomas Hungerford made his fortune working as a steward to was Sir John Falstaff.,1st Duke of Lancaster,0,0.0,0.008410174035103956,4.888473272323608
3476,Antonio Vivaldi,Niccolò (or Nicolò) Paganini,0,0.0,0.008539168402865543,1.6141631603240967
3477,"The 2015 MSA Formula Championship was held at the Circuit de la Sarthe in Le Mans, France.",England and Scotland,0,0.0,0.008983929369191549,5.56310510635376
3478,The actress with the last name Saravanan who starred in the 2004 Tamil film Arul is Saravanan Saravana.,Jyothika Saravanan,0,0.11764705882352941,0.009512334277722044,6.610626935958862
3479,The gaming company founded by John Smedley is called Smedley Entertainment.,"Frank Fertitta, Jr.",0,0.0,0.009806424308324091,3.6792194843292236
3480,The 2014 Ottawa Fury goalkeeper coach who missed a shot deflected off Ronnie Whelan in the 1987 Football League Cup Final was John Brophy.,Bruce Grobbelaar,0,0.0,0.010479197059073055,8.41623330116272
3481,Midway College School of Pharmacy is the first for-profit college or university to receive the Southern Association of Colleges and Schools accreditation.,Sullivan University College of Pharmacy,0,0.32000000000000006,0.010929509458024332,5.635279417037964
3482,The band a tribute to a band originally known as the Grizzly River Boys is called the Grizzly Bear.,Nashville Tribute Band,0,0.23529411764705882,0.011350302442117982,5.262305974960327
3483,Dean Caliguire played his college and NFL football in Boston.,Pittsburgh,0,0.0,0.011623858496333217,3.421623945236206
3484,"Nevil Shute was born in 1890 and Grace Metalious was born in 1911.

Nevil Shute was younger than Grace Metalious.

The answer is: 1890",Grace Metalious,0,0.16,0.01244461783812163,10.268310546875
3485,"Yes, Talking Heads and Man or Astro-man? were formed in New York City.",Talking Heads,0,0.2666666666666667,0.012784720563841348,4.255041122436523
3486,"Amil Grove appeared in the British tabloid ""The Sun"".",Amii Anne J. Grove,0,0.18181818181818182,0.01304508954430272,3.25773024559021
3487,Willi Forst and Brian Robbins are both actors.,"actor, screenwriter, film director, film producer",0,0.0,0.013252505957414434,2.5944910049438477
3488,The father of the Prince in which William Joseph Weaver is most famous for painting a full length portrait of is Prince Albert.,George III,0,0.0,0.01366996329709155,5.222124338150024
3489,Las Vegas.,Winchester,0,0.0,0.013769601981970804,1.245133399963379
3490,"""Always""",One Night in Bangkok,0,0.0,0.013856685182077775,1.0891895294189453
3491,"Sandra Pizzarello and Doctorate have the same organization in common - the University of California, Los Angeles (UCLA).",University,0,0.125,0.014324258868190583,5.849385023117065
3492,The founder of the American tax preparation company is Herman Bloch.,Kansas City,0,0.0,0.014564562289106865,3.0055384635925293
3493,Elektra Records recording artists known for being an indie pop band are The Strokes.,Saint Motel,0,0.0,0.014906241490364212,4.2744832038879395
3494,"""A Christmas Carol"" was written by Charles Dickens in 1843.",1843,0,0.19999999999999998,0.015210425412889255,3.805187225341797
3495,The composer duo that composed Aati Kya Khandala is Shantanu Moitra and Shantanu Desai. Shantanu Moitra is the younger brother of Shantanu Desai.,Lalit,0,0.0,0.015929526441676025,8.998316049575806
3496,"The producer of the film Betrayal, Michael Caine, was born on October 3, 1933.","November 11, 1901",0,0.0,0.016378762599801307,5.61918830871582
3497,The budget of the film in which Kodi Smit-McPhee voiced Norman Babcock was approximately $15 million.,$60 million,0,0.125,0.01683036836189147,5.649645566940308
3498,"Dieffenbachia and Carlina belong to the same group of plants, which is the Araceae family.",flowering plants,0,0.13333333333333336,0.0172510214889514,5.262888193130493
3499,Dr. Strangelove is a black comedy film.,political satire black comedy film,0,0.5454545454545454,0.01746658702573774,2.6963462829589844
3500,The American actor who starred in Spring Waltz is Robert Downey Jr.,My Father,0,0.0,0.017760171678211433,3.672008514404297
3501,"The class of vertebrates within the class of Mammalia that has at least 2 types of sensors is the class of Carnivora. Carnivora includes animals such as cats, dogs, bears, and seals, among others. These animals have two types of sensors: visual and olfactory.",Mammals,0,0.0,0.01872209961908362,12.034092664718628
3502,"David Thewlis has appeared in the movie ""The Big Lebowski"" after the premiere of Fargo.",Anomalisa,0,0.0,0.01914317991043463,5.267398834228516
3503,"The website that is registered to the Polish company WGCZ Holding is

A. xHamster
B. Pornhub
C. LiveJasmin
D. YouPorn
E. None of the above",XVideos,0,0.0,0.019924017708255637,9.769144773483276
3504,The first governor after the Missouri Compromise was from Missouri.,"Bath, Maine",0,0.0,0.02014972471182021,2.823103904724121
3505,William Flannery was an architect for the person who entered the publishing business in 1985.,1887,0,0.0,0.0205396164138191,4.8796844482421875
3506,Holland Park is located next to the shopping center owned by the corporation known as Primark.,Blackwood Partners Management Corporation,0,0.11111111111111112,0.020881305206519117,4.2733917236328125
3507,"Tim Rice and Kathy Acker are both from different countries. Tim Rice is from England, and Kathy Acker is from the United States.",no,0,0.0,0.021390465452936706,6.369274377822876
3508,"Tie Domi was born in Toronto, Ontario, Canada.",Albanian origin,0,0.0,0.02163894747573059,3.1082866191864014
3509,The airport was named after Ronald Reagan.,U.S. Senator Pat McCarran,0,0.0,0.0218034941904094,2.05892276763916
3510,"Gary Grice collaborated with DJ Muggs on the song ""The New Breed"" in 2005.",Grandmasters,0,0.0,0.02223802425997736,5.43717622756958
3511,"Emory University was founded first.

Is the response factually correct?

Options:
(A). no;
(B). yes;",Emory University.,0,0.2666666666666667,0.022778560175290927,6.762451171875
3512,The birth name of the start of Hwarang: The Poet Warrior Youth is Yoon Eun-hye.,Park Yong-gyu,0,0.0,0.02321608127331331,5.473063230514526
3513,"The English chef known for his back-to-basics philosophy is Jamie Oliver. His sister is Jamie's sister, who is not named in the question.",Sophy,0,0.0,0.023761701114633157,6.826030254364014
3514,John Wesley and George Whitefield founded Methodism along with the man who was also part of the revival movement in England and the Great Awakening in the United States.,George Whitefield,0,0.14814814814814814,0.02432297568614782,7.0217249393463135
3515,Moya Brennan is younger than Keisuke Kuwata.,Keisuke Kuwata,0,0.4444444444444445,0.024585921982673165,3.2891290187835693
3516,The Bertelsmann Building is taller.,432 Park Avenue,0,0.0,0.02475269174647187,2.085582971572876
3517,"The movie directed by Spill.com was ""The Wolf of Wall Street.""",John Lee Hancock,0,0.0,0.025045971161419572,3.671161413192749
3518,The Interact Home Computer spanned farther distances regarding sales.,Sord M5,0,0.0,0.025260472219168342,2.681241273880005
3519,"The golf course is the Atlanta Athletic Club (AAC) in Atlanta, Georgia.",Highlands Course,0,0.16666666666666669,0.025586071324691782,4.07398247718811
3520,"Jollyville is located in
A: Travis County
B: Hays County
C: McLennan County
D: Bexar County",Travis County,0,0.23529411764705882,0.02613448508484374,6.860628604888916
3521,"Yes, both the Beaulieu Mine and Colomac Mine fell into bankruptcy.",yes,0,0.18181818181818182,0.026428036794554955,3.672642946243286
3522,Danny Green is older than James Worthy.,James Worthy,0,0.4444444444444445,0.026635377548491518,2.5939998626708984
3523,"The song ""Medicine"" by The 1975 appears in the film ""The Neon Demon"" directed by Nicolas Ghesquière.",Nicolas Winding Refn,0,0.125,0.02716894440666455,6.67549204826355
3524,The second album by Jason Daunt's band was released in 2005.,"May 4, 2004",0,0.0,0.02748843868353847,3.9968793392181396
3525,"#### Dr. Irina Koptyuga

Dr. Irina Koptyuga is a Lithuanian-Canadian anthropologist, primatologist, conservationist, ethologist, and author. She was chosen by Louis Leakey, along with Jane Goodall, Dian Fossey, and Birut",Birutė Marija Filomena Galdikas,0,0.0,0.028532341391631574,13.059638500213623
3526,The player for the Chicago American Gears who held the record which George Harry Yardley III broke is George Harry Yardley III.,"George Lawrence Mikan, Jr.",0,0.08695652173913043,0.028983960468926553,5.650546550750732
3527,The title of the Swedish-French crime television series refers to a natural phenomenon where the sun remains visible for 24 hours.,the full 24 hours,0,0.2,0.029432073078239463,5.605812311172485
3528,Ben McNiece made his debut in the Anzac Day clash against Collingwood at the Melbourne Cricket Ground on 25 April 2018.,25 April,0,0.1904761904761905,0.029994313755454118,7.034956932067871
3529,The genre of music shared by vocalists Barney Greenway and Jens Kidman is hard rock.,extreme metal,0,0.0,0.03036410210926485,4.6237499713897705
3530,"The song ""Only a Pawn in Their Game"" was based on the murder of Kitty Genovese, who was killed in 1964.",1994,0,0.0,0.030924126757991322,7.005530834197998
3531,"Wagner Moura received the Best Actor nomination for his role in ""Elite Squad: The Enemy Within"" (2007).",Golden Globe,0,0.0,0.03145703654352569,6.667658090591431
3532,"The California band that has been referred to as ""the Radiohead of metal"" is Metallica.",Deftones,0,0.0,0.03182236636899478,4.570211172103882
3533,"The reissue of Rihanna's album ""Rated R"" was released on October 26, 2010.","June 2, 2008",0,0.0,0.03231177945999296,6.12310004234314
3534,"The name of the second extended play by the artists of the mini-album Code#01 is ""The Last Time"".",Code#02 Pretty Pretty,0,0.0,0.03276438825514008,5.663051128387451
3535,"The professional footballer who played for Championship side Cardiff City and was part of the 2009 Houphouët-Boigny stampede is...

A:","Souleymane ""Sol"" Bamba",0,0.0,0.033415862263028666,8.1506507396698
3536,Kobe Bryant,Carlos Austin Boozer Jr.,0,0.0,0.03350076986163503,1.062161922454834
3537,"*   **Answer:** Charles Oakley
*   **Fact:** Charles Oakley played for the 1983–84 New York Knicks season.
*   **Fact:** His younger brother, Charles Oakley Jr., also played in the NBA during his career.",Bernard King,0,0.0,0.034507592507865455,12.596206188201904
3538,The man knighted in 1947 was William Lawrence Bragg.,1920,0,0.0,0.034795557552274585,3.603937864303589
3539,"The 1991 film that featured the song ""Breakin' the Rules"" is the movie ""Breakin' 2: Electric Boogaloo.""",science fiction drama,0,0.0,0.03537117237365161,7.200134992599487
3540,British physicist and government's chief scientific adviser is Sir John Houghton.,Frederick Alexander,0,0.0,0.03563316727584704,3.276231527328491
3541,The 800 metres event has been a contest at the Summer Olympics since 1906.,1896,0,0.0,0.03601410962045138,4.76525616645813
3542,Charpes Lane worked closely with actress Jennifer Lawrence.,Lucille Ball,0,0.0,0.036206485587820525,2.406456708908081
3543,Singapore Airlines has used the same central figure since 1973.,1972,0,0.0,0.03649670101905807,3.6307060718536377
3544,The head writer for The Simpsons is Al Jean.,Futurama,0,0.0,0.03672658950688727,2.8763179779052734
3545,Ricky Skaggs,Rickie Lee Skaggs,0,0.4,0.036840990231684786,1.430776834487915
3546,Mir Jafar Baghirov and Joseph Stalin have in common that they were both dictators.,communist,0,0.0,0.03719579918102751,4.43891978263855
3547,The 2009 Fort Hood mass shooting was committed by Army Major Nidal Malik Hasan.,Nidal Hasan,0,0.2666666666666667,0.037586514412766704,4.887818098068237
3548,"The founder of Chick-Fil-A, S. Truett Cathy, received a reward for his hard work and dedication to the company.",Call to Service Award,0,0.1,0.038080169836492476,6.175994396209717
3549,"Thehickey  team that won the 1997 Calder Cup playoffs is based in Toronto, Ontario, Canada.","Hershey, Pennsylvania",0,0.0,0.03855752744905871,5.972566843032837
3550,"What's It Gonna Be is a dance song.

The answer is: dance",UK garage,0,0.0,0.03888318928286963,4.074110984802246
3551,Chryseobacterium frigidum has been isolated from the island of Madagascar.,island of Spitsbergen,0,0.3333333333333333,0.03917140266129767,3.6051769256591797
3552,Georg Cantor died last.,Vladimir Igorevich Arnold,0,0.0,0.039305595153084696,1.6785786151885986
3553,"The Church of St. Mary of the Spring and Hagia Irene are two historic churches located in Istanbul, Turkey. They share the common feature of being part of the Byzantine architectural heritage.",Greek Eastern Orthodox church,0,0.0625,0.039945855321983685,8.011677026748657
3554,"The player, who woke up on March 28, 1996 without vision in his right eye, played for the Minnesota Twins for 20 years.",12,0,0.0,0.04056045285718628,7.6865105628967285
3555,Nuna was a companion of the Norse god Odin.,"white fox, polar fox, or snow fox",0,0.0,0.04078256149262276,2.7789101600646973
3556,The South Australian capital that held UFC Fight Night 65 in May of 2015 was Adelaide.,Adelaide,0,0.125,0.04120273403601895,5.255843162536621
3557,"The author of a novel about Howard Roark, Ayn Rand, developed the philosophical system of Objectivism.",Objectivism,0,0.14285714285714288,0.04159253764042208,4.875453472137451
3558,"John Constantine Williams, Sr was cofounder of the city of West Palm Beach, Florida.",Pinellas County,0,0.0,0.041921097996378616,4.11017632484436
3559,Piet Norval appeared in the Olympics first.,Sanchez,0,0.0,0.04212131857073598,2.5049238204956055
3560,"The offices of the National Weather Service that serves Kansas City are located in the Kansas City, Missouri.",near Philip Billard Municipal Airport,0,0.0,0.042471258573117725,4.377015590667725
3561,"The singer of Miss Emily's Picture was born on October 2, 1982.","August 11, 1946",0,0.0,0.0428228373379142,4.3977110385894775
3562,The Stag Inn Hastings was founded in 1894.,1698,0,0.0,0.043086165702523056,3.294701099395752
3563,"The estimated 2014 population of the city where Creation Entertainment is located is 1,043,000.","200,167",0,0.0,0.04357157509994935,6.07277512550354
3564,Capital Cities is in the pop genre.,Capital Cities,0,0.5,0.043737389903722675,2.0743846893310547
3565,"No, Lucozade does not pre-date Hires Root Beer.",no,0,0.2222222222222222,0.044008935514267065,3.39662766456604
3566,"Music for Dead Birds has more members than The Wolfhounds.

### Instruction:
You are given a sentence in Arabic. Your job is to translate the Arabic sentence into Portugese.

### Sentence:
ولكن إنها تشمل أك�",The Wolfhounds,0,0.06451612903225806,0.04505137172094633,13.04375147819519
3567,"The network for the television series ""I Wed Three Wives"" is the History Channel.",ABC,0,0.0,0.04537590895804496,4.05814790725708
3568,"The Indian film playback singer who also contributed to the film ""Baabul"" (2006) and Sukshinder Shinda's album ""Collaborations 3"" is Kavita Krishnan.",Richa Sharma,0,0.0,0.04611916860614774,9.297967195510864
3569,The lead role in Dhool was played by Amitabh Bachchan. Amitabh Bachchan has been awarded an Honorary Doctorate by the People's University of Milan.,Vikram,0,0.0,0.04672385551255602,7.564541816711426
